@relation sentimientos
@attribute 'text' string
@attribute 'class' {positive, neutral, negative}
@data
PEYNTON COULDNT WAIT TO START HER HOMEWORK PACK X,neutral
ONE OF MY NEW YR 7 STUDENTS FOR SEPTEMBER HAS THE SAME NAME AS JOHNNY CASHS MOTHERINLAW. MY DAD DIED 7 YRS AGO.,positive
HOW COULD I FORGET,neutral
SOME VERY THOUGHTFUL POINTERS TO PAYING MORE THAN LIP SERVICE TO DIVERSITY IN TECH CONFERENCES. AS AN EXPHOTOGRAPH,positive
I MIGHT STRETCH TO THAT. WELL. DONE.,neutral
I HAVE 6 NEW GUNS I CANT COLLECT IT SHOWS ME THE CARD AND YOU THINK GREAT ITS UNLOCKED .. BUT THEN AS SOON AS YO,positive
NICE TO SEE BOTH TEAMS TRYING TO WIN HE GROUP,positive
NICE TO SEE BOTH TEAMS TRYING TO WIN THE GROUP,positive
THIS BELGIUM KEEPER LOOKS A BIT DODGY,neutral
OOPS WE GONNA FINISH 2ND NOW,neutral
WELL PLAYED ROSE,positive
IM REALISING THAT ELIMINATING THE WORDS TOMORROW OR LATER HAS BROUGHT RADIALLY POSITIVE CHANGES TO THE  EFFICIENCY,positive
IVE NOW WRITTEN 65000 WORDS OF MY NOVEL. IT FEELS LIKE A ROLLERCOASTER RIDE.,neutral
THE LINEUP FOR THE HOTTEST EVENT OF THE SUMMER IS SET AND YOU CAN SECURE YOUR TICKETS AT  THIS SATURDAY B,positive
PLUS THEY ARENT AS GOOD AS THEY THINK,positive
ALMOST AS STIMULATING AS ENGLANDS PERFORMANCE THIS EVENING.,neutral
KIDS IN ECONOMY ARE THEY,neutral
HAS RYAN GIGGS ABDICATED FROM WALES,neutral
HE WAS 8 IN APRIL,neutral
VERY JEALOUS TOUGH WATCHING FROM MY OFFICE IN LONDON. B,negative
THANKS,positive
SOME VIDEO FOOTAGE FROM THOSE WHO NEED TO BE THERE PLEASE STAY AWAY,neutral
WOW MOSTLY PLANTATION WOODLAND BUT SOME GOOD QUALITY SPECIESRICH GRASSLAND.,positive
GREAT MASTERCLASS LOTS TO THINK ABOUT THANK YOU    LOVELY TO MEET  AND,positive
GREAT MASTERCLASS LOTS TO THINK ABOUT THANK YOU    LOVELY TO MEET  AND,positive
I AM CAMPING ON SILVER ONE,neutral
DOING THE BARE MINIMUM AT WORK. IM ALL FOR IT.  GOOD LUCK WITH THEM BOMBS THOUGH  CLOCKS OUT,positive
OH THAT PROCESS HAS BOTTLENECKS ALL OVER THE PLACE MAKES ME SAD ITLL NEVER BE FIXED.,negative
ANYONE FANCY A CHAT X,neutral
SURELY IF YOUR A FRINGE PLAYER YOU WOULD BE FIGHTING LIKE FIRE TO WIN THIS IS INSTRUCTED IN MY OPINION,positive
ADD TRAINER WHITENER TO YOUR LIST TOO,neutral
SOME DAYS ARE BEAUTIFUL,positive
LOVE THIS BRILLIANT,positive
I SWEAR TO GOD IF YOUR TRAINS MESS UP ON THE WAY HOME TO WATCH ENGLAND I WILL FLIP SO MANY BRICKS ITS UNREAL,positive
FOLK OF A CERTAIN AGE KNOW THAT WE NEVER WIN ON ITV. THEY ARE A CURSE.,negative
BEAT ME TO IT.,neutral
RIDICULOUS COMMENTS FROM ITV PUNDITS,negative
ONE OF MY FAVOURITE SONGS   AND YOUR ACTIONS WERE SUPER TROOPER,positive
UPWARDS OF 100,neutral
ROMANTIC MEAL WITH KSJPOPE AND A BACKDROP THE FOOTBALL FOR THE GROOM TO BE,neutral
PRE HEN DOOOOOO CELEBRATIONS WITH THIS ABSOLUTE BABE KSJPOPE TONIGHT. LOVE YOU KEL LETS PARTY LIKE ITS 1999 BUT,positive
GRADUATION 10 DAYS... MY EMPLOYMENT PROSPECTS AND I ARE STILL ON THE ROCKS     RIVER D,neutral
AUGUST 1950 AMP FULHAM PUB,neutral
CONGRATULATIONS TO PETER ACKERS OF,neutral
HOPE ENGLAND GO OUT AND SMASH THESE TONIGHT  NO EASY ROUTE  NO EASY TEAMS,negative
PLEASE SAY THIS ISNT TRUE,positive
I LOVE YORKSHIRE PUDDINGS,positive
CONGRATULATIONS,neutral
FIRST  TICKET HAS ARRIVED. I AM STOKED TO SEE THEM AND TO RETURN TO GLASGOW,positive
AFTER THAT BORING MATCH ITS TIME FOR  ON,negative
NO ROBBIE THERES A MASSIVE DIFFERENCE BETWEEN HAVING ASPERGERS OR AUTISM AND JUST BEING A COMPLETE CUNT. IM PRET,positive
HAPPY BIRTHDAY  WE DONT KNOW EACH OTHER BUT I HOPE YOU HAVE A BRILLIANT DAY TODAY,positive
THANKS FOR JOINING US SEAN.,positive
IM NOT BOTHERED WHAT SIDE OF THE DRAW ENGLAND END UP ON AS LONG AS IT MEANS THE BBC GET THEIR GAMES INSTEAD OF ITV,negative
WERE THROUGH. ITS ALL ABOUT TUESDAY NOW. THE MAJORITY OF OUR FIRST XL HAVE HAD A REST. THEYRE IN FORM. COLUMBIA,positive
YELLOW CARDS. ITS HAPPENING.,neutral
THATLL DO. PERKS OF WINNING THE GROUP AND COMING SECOND NOW.,positive
MISSING THAT IS NOT AN OPTION,negative
THIS MAKES ME FEEL BETTER.,positive
GOOD ANSWER,positive
THEY WILL BE SUCH LOVELY HOMES IN A REALLY NICE SPOT. CANT WAIT TO WELCOME PEOPLE INTO,positive
TUNE IN...OR BETTER STILL POP DOWN. THEIR RED VELVET CAKE IS BECOMING QUITE WELL KNOWN OR AT LEAST WITH  S,positive
ONE OF THE MOST SPLENDID TREES GROUPS OF TREES  THE AESCULUS INDICA SYDNEY PEARCE,positive
ANTHEM,neutral
CANT BELIEVE PEOPLE THINK PAUL MCCARTNEY DIED IN THE 60S. SOME PEOPLE WILL LITERALLY BELIEVE ANYTHING THAT SOMEONE MAKES A VIDEO ABOUT,neutral
LOVE THAT,positive
PARK IT IN THE MARKET,neutral
THANK YOU WHERE WAS THIS,neutral
THESE SMALL BITES PACK ENOUGH FLAVOUR TO MAKE YOUR DAY TWICE,negative
ON  IS DOING A GOOD JOB AS A MOUTHPIECE FOR THE EU. SHE MISSED THE CHANCE FOR AN INDEPTH ANALYS,positive
DONT YOU LOVE IT WHEN YOU GET EXAM PAPERS BACK TO MARK AND THEY LOOK LIKE THESE SOURCE ANALYSIS AND ESSAY PLANNI,positive
JUST ONE MORE WEEK TO GO IN OUR JUNIOR SUMMER HOCKEY PROGRAMME. SO MUCH FUN IN THE  AND SOME SERIOUS  SKILLS,positive
GET A JAG THEY SAID ITLL BE MINT THEY SAID. UNTIL ITS SERVICE.,neutral
AT THIS MOMENT IN TIME I WISH I DIDNT,neutral
I WISH,neutral
ITS ON. DESIGNS WELCOME,positive
IM A GLUTTON FOE PUNISHMENT...,neutral
IM A GLUTTON FOR PUNISHMENT...,neutral
I CAN SEE WHY THE JAPANESE ARE SO POLITE AND COURTEOUS NOW,positive
GOOD EVENING BRITAIN,positive
THE PART WHEN THEY FOUND OUT THEY WERE EATING PEOPLE IN THE RAIN ON NETFLIX MADE ME FEEL SO SICK,negative
FUCK OFF,negative
IT ANNOYS ME SO MUCH HOW THE LADS MENTALITY IS WERE NOT BOYFRIEND GIRLFRIEND WHY DOES THAT MAKE ANY DIFFERENCE I,positive
BEST PART OF THE MATCH,positive
BEST PART OF THE GAME,positive
AND LO UPON THE THIRD BITE HE DID FIND THE CHICKEN IN HIS LETTUCE BANG BANG WRAP,negative
THANK YOU,neutral
HAHA ILL KEEP EVERYONE UPDATED WITH VIDEOS,negative
DONT YOU LOVE IT WHEN YOUVE TRAVELLED 100 MILES TO DO SOME WORK FOR A NATIONAL AGENCY AND THE CHIEF EXEC COMES I,positive
BASICALLY THE ECU TEAM ARE LOVELY AND I WAIT WITH BAITED BREATH TO SEE IF THE MERGER TO FORM  IS A SUCCESS...,positive
CLUCKING FOR MOTION,neutral
OH FUCK OFF,negative
WHY DOES MY LIFE REVOLVE AROUND,neutral
GEORGIA IS MY KIND OF GIRL JOSH BEST NOT CHEAT,positive
OMG KEEP YOUR LITTLE FILTHY PAWS AWAY FROM JACK,negative
VEGANS I NEED SOME BETTER INFORMED ADVICE ON THIS I FEEL LIKE THIS IS SOMETHING THAT I NEED TO DO BUT IVE NO IDE,positive
THIS IS FUCKIN FUNNY,positive
SO SAD THAT ITS DEMIS LAST CONCERT IN EUROPE TOMORROW,negative
WIFEEEE,neutral
WEVE GOT A COUCH DOWNSTAIRS MIGHT USE THAT HAHAHA X,positive
MEGAN AND WES CAN YOU FUCK OFF YOU SNAKES.,negative
FISHING FUXKING FISHING ALEX,neutral
I LOVE HIM SO MUCH,positive
SO INTRIGUED TO KNOW WHAT YOU WERE EXPECTING,neutral
HAPPY BIRTHDAY  HOPE YOU HAVE HAD AN EXCELLENT DAY AND HOPE YO SEE YOU SOON,positive
EATING OUR LUNCH IN THE PARK AND ABOUT 3 CHIHUAHUA INVADED US AND IM NGL ITS THE HIGHLIGHT OF MY DAY,neutral
HONESTLY I OWE HIM SO MUCH AND FEEL SO LUCKY THAT ITS OFF MY SHOULDERS,positive
IVE JUST ENTERED  FOR THE CHANCE TO WIN A FREE CA,positive
OO YES,neutral
THE  HIPPOS ARE OFF ON TOUR FIND OUT WHERE THEYRE LOCATED VIA   IF YOUD LIKE TO,neutral
FAR MORE THAN IS REASONABLE FOR ONE FOOTBALL MATCH. OR TEN.,positive
I MISS BEING ABLE TO DRINK WEEKDAYS WITHOUT HAVING WORK THE NEXT DAY,positive
THE PERKS OF NOT FINDING A JOB YET  BORED AT HOME,negative
WHEN  WEARS YOUR JACKET BETTER THAN YOU EVER COULD,positive
NOT EVEN ASHAMED TO ADMIT IVE JUST HAD THE TIME OF MY LIFE WATCHING  LIVE WANNA GO AGAIN,positive
ANOTHER FANTASTIC SESSION WITH OUR  FEEL GOOD TEAM HEARING WHERE WERE GETTING IT RIGHT AND WHERE WE CA,positive
ME TOO IM MY LAST COUPLE DAYS OFF BEING A MEAT EATER IM GOING VEGGIE ON SUNDAY IM HAVING A  CHICKEN WINGS ON SAT X,negative
READY FOR THE DAY OUT FOR THE BESTIES BIRTHDAY   YORK,positive
ON OUR WAY TO THESSALONIKI FOR THE FIRST EVER  . SHOULD HAVE TAKEN OFF 5.35 NOW ALMOST 8PM  ON THE,positive
,neutral
A GREAT WEEK FOR   IN,positive
OUR TITLE SPONSOR  ARE ON THE LOOKOUT FOR ROOFING LABOURERS IF YOU ARE INTERESTED BE SURE TO GET I,positive
UP THE ENGLAND TO BE THE BEST YOU GOTTA BEAT THE BEST LETS DOOO THOS,positive
YEAH GET ELLIOT CRAWFORD IN THE RING,neutral
WAS SO LOVELY TO GET TO KNOW THIS CLIENT WEVE KNOWN OF EACHOTHER FOR YEARS BUT WE FINALLY MET PROPERLY TODAY. WE,positive
WE ARE GOING TO DO A PARTY AT COMPTOIR GASCON FOR BASTILLE DAY ..BOTTOMLESS CASSOULET AND BOTTOMLESS PASTISMUSIC A,neutral
MY CASSOULET TOULOUSAIN IS PART OF THE ASSOCIATION UNIVERSELLE DU CASSOULET BASED IN CARCASSONNE AND THIS AWARD IS,neutral
ULTIMATE FOIE GRAS AND OSCIETRE CAVIAR IS SUCH A HIT AT CLUB GASCON THAT I WILL NEED TO DO TAKE AWAY .,neutral
PAID,neutral
IT WILL APPEAR ON HERE SOON ENOUGH,neutral
EVERYONE SLAGS OFF LAWRO BUT DANNY MURPHY IS AWFUL,negative
BIT LIKE MCCARTHY RESTING A LOAD AGAINST UNITED. IF WE WIN THE NEXT GAME IT LOOKS GREAT IF NOT THEN ITS A POOR TOURNAMENT,positive
MEDIA ARE A JOKE. YOU CAN TELL SOME OF THEM ARE RUBBING THEIR HANDS AT THE THOUGHT OF STICKING THE KNIFE IN ABOUT T,neutral
DANNY DYER IS THE HERO WE NEED,neutral
YOU COULD STOP WATCHING THE WRECK.,neutral
ENGLAND SUPPORTERS BAND..... ANY CHANCE OF ANOTHER TUNE  I THINK YOUVE GOT THE HANG OF THE SEPTEMBER ONE.....A,neutral
HOPEFULLY NOT ANOTHER SADDLEWORTH,neutral
WINTER HILL,neutral
IF THAT WAS STERLING HED BE GREEDY,neutral
CONGRATULATIONS,neutral
WHAT DOES UR BF SAY TO ALL THIS,neutral
DO YOU DO SUP BOARDING,neutral
WHATS THE DIFFERENCE,neutral
OVERRATED,neutral
NO DOESNT MATTER WHO WE GET NEXT ROUND ITS COMING HOME,negative
SCOTLAND WILL WIN THE WORLD CUP IMO,positive
GIVING  MORE AIR TIME JUST FEEDS HIS ALREADY MASSIVE EGO... THE OBNOXIOUS COCKWOMBLE W,positive
ITS LIKE CHRISTMAS EVE,neutral
19.46 RICHARD ASHCROFT,neutral
UNDERWEAR IM IN  PINK MAKES THE BOYS WINK,negative
LOOK AT YOU. WHAT A ROCKSTAR,neutral
ITS GOING ROUND ASDA,negative
DRINKING AN ABRAHALLS AD DRY STILL CIDER BY  AT,negative
DRINKING A REAL CIDER 5 BY  AT,positive
WE MISSED TRIPPIER KANE AND HENDERSON SO MUCH,positive
,neutral
,neutral
LOL YOURE FRIEND LOOKS GOOD TOO,positive
4 MARKS OFF A 1ST,neutral
WHAT A TIT,neutral
WHERE DID YOU DRAG TH PEOPLE UP FROM. ITS SO HARD TO WATCH THIS PROGRAMME WHEN ALL YOU HEAR IS SHOUTING ALL THE TIME.,negative
SURPRISE FUCKING SURPRISE  ARE FUCKING SHIT,negative
TONGUE IN CHEEK THANK YOU IF EVER I SAW ONE,neutral
YUP HOWS EATING PERFECTLY INNOCENT ANIMALS GOING,positive
FUN SPONGE,positive
ALLISON WOULDNT OF EVEN DIVED FOR IT,neutral
ITS VERY MUCH A REAL TERM USED IN REFERENCE TO THE BITS AND PIECES THAT MAKE UP TV PRESENTATION.,positive
ALEX SCOTT FOR MOTD MUCH RATHER LISTEN TO HER THAN SHEARER,positive
IMAGINE GOING TO RUSSIA TO WATCH THIS,neutral
SHOULDVE PUT THAT AWAY,neutral
EVERYONE DID IT AND LOVED IT.,positive
EVEN AFTER A HOT AND BUSY DAY THEY ARE STILL REQUESTING A PARTYBUS ON THE WAY BACK TO THE HOTEL,positive
EVEN AFTER A HOT AND BUSY DAY THEY ARE STILL REQUESTING A PARTY  ON THE WAY BACK TO THE HOTEL,positive
OF COURSE EVERYONE DID.,neutral
SANDCASTLE COMPETITION,neutral
FFS ENGLAND CORNERS,neutral
THE COMMENTARY MAKES ANYTHING SOUND LIKE A CHANCE LOL,positive
4231 TIME JONES INTO MIDFIELD WITH DIER  DELPH AND CHEEK OFF FOR ALLI AND KANE,neutral
ABSOLUTELY POINTLESS GAME,negative
ONLY FOUND ABOUT HIM BECAUSE HES IN THE ENGLAND SQUAD,neutral
WHEN WAS THE LAST TIME YOU DROVE OH HANG ON YOU DONT,neutral
ME TOO MATE.,neutral
COLUMBIA HERE WE COMEAND IM NOT ON ABOUT DISCO DUST,neutral
BACK TO REALITY,neutral
AND MY PISS STAINS IF WE WIN,positive
MATE WE ONLY JUST BEAT A BUNCH OF ARABS 21 THEN BEAT A BUNCH OF PART TIME TAXI DRIVERS,neutral
ILL KEEP MY SCHEDULE AS IT IS THANKS,negative
STELLA IN ONE HAND WORLD IN MOTION ON REPEAT,neutral
NICE ONE TONY HOPE UR WELL PAL,positive
CHECK OUT WHAT OUR  TEAM GOT UP TO IN WEEK TWO TEACHING 160 CHILDREN LEADERSHIP SPORT AND EDUCATIO,neutral
IF YOU FANCY BEING PART OF THE TEAM NEXT YEAR HEAD TO,neutral
FIRST VARDY LAST CAHILL,positive
I AGREE ALAN  NOT HAPPY WITH THAT TEAM PERFORMANCE,negative
THAY ARE IN AN AREA LIKE THAT ITS CALLED A SOCIAL HOUSING DEVELOPM,positive
NICE ONE YOU ARE PROPER HEROES.,positive
TO THE  AND  EARLIER THIS YEAR NOW LOOK AT HOW  IT IS,neutral
SOMETIMES TEACHERS FEEL THIS WAY,neutral
A PLEASURE TO WELCOME AND HOST THE YORKSHIRE SCULPTURE INTERNATIONAL ARTIST PROFESSIONAL DEVELOPMENT LAUNCH,positive
JANE BHOYROO WITH INTRODUCTIONS FOR TONIGHTS EVENT.,neutral
A FAVOURABLE REVIEW OF POSTCARDS FROM THE 48 WHICH IS BEING SCREENED IN  ON TUESDAY 3 JULY. DONT MISS TH,neutral
WE HAVE SPACE AVAILABLE TOMORROW AT 6PM TO PLAY SOCIAL INDOOR FUTSAL IN LEEDS CITY CENTRE.BOOK HERE,positive
THERES ONLY ONE DORIGO,neutral
DONT THINK TAA HAS GOT THE BALL PAST THE FIRST MAN FROM ANY CROSS CORNER OR FREE KICK YET,positive
I WROTE BODY TALK  ON MY MUMS KITCHEN TABLE XX,neutral
WORKING WITH  WEVE CONDENSED THE HOME OFFICE ACCESSIBILITY POSTERS INTO A SINGLE POSTER DESIGNED TO HE,negative
BACK FROM A GREAT TWO DAYS   IS JUST A FEW DAYS AWAY. THANKFUL TO BE IN THIS GREAT INDUST,positive
ANOTHER FIRE NEAR MANCHESTER AS ARMY HITS SADDLEWORTH,positive
THIS BETTER BE SCREENING,positive
STOP SPELLING COLUMBIA WRONG,negative
TONIGHT WAS A NO LOSE GAME IMO NO MOMENTUM LOST WHEN COMPLETELY DIFFERENT SIDE PLAYED. ROLL ON,negative
SOMEONE RING FORDY AND MAKE SURE HES ALIVE AND WELL,positive
THE BIGGEST POSITIVE OF TODAY IS NOT THE DRAW FOR THE KNOCK OUT ROUND. ITS THAT BIG SAM ISNT STILL THE MANAGER BECA,positive
SAM ALLARDYCES ENGLAND SIDE HAD JOHN TERRYS HEADER CANCELLED OUT BY BELGIUM IN A 11 DRAW THAT FOLLOWED A 10 DEFE,neutral
HOW DID HE PUT THAT WIDE,negative
THE NEW  HERO A HAMSTER. BRILLIANT.,positive
DOORBELL JUST RANG ON MY FLAT. SHOUTED COME IN THINKING IT WAS  THEN WALKS IN A RANDOM LAD INTO MY,negative
I HATE WELBECK,negative
NOT GOING TO OVERREACT DESPITE BEING FRUSTRATED BY THAT  PERFORMANCE. DOESNT SIT WELL WITH ME BEING CONTENT T,negative
NOT GOING TO OVERREACT DESPITE BEING FRUSTRATED BY THAT   PERFORMANCE. DOESNT SIT WELL WITH ME BEING CONTEN,negative
CUZ HES A LEGEND AND DIDNT WANT TO.SCORE FOR MY SAKE,neutral
FANTASTIC CLEARANCE FROM WELBECK,positive
YALL MAD. THAT WAS A GREAT RESULT FOR ENGLAND AND FOR MY GIG ON THE 10TH JULY ON OUR ROUTE TO THE FINAL.,positive
THE LIVE VERSION IS ACTUALLY BETTER,positive
COULD  MAKE CANCELLING A SERVICE PLAN ANY MORE DIFFICULT WHO HAS TIME TO WRITE AN ACTUAL LETTER FIND A,neutral
I HAD COMPLETELY FORGOTTEN ABOUT THIS GEM OF A VERSION,positive
THIS TIME TOMORROW I WILL HAVE COMPLETED MY LAST DAY AT WORK,neutral
SO IVE BEEN WITHOUT A CAR FOR JUST OVER 4 HOURS AND IM ALREADY REGRETTING THE DECISION. THE CAR HAD AIR CONDITIONING,neutral
MOMENTUM WAS LOST BY REJIGGING THE TEAM. NEVER MADE SENSE TO ME. GO FORWARD WITH WHAT WE HAVE WE HAVE TO WIN AGAIN,positive
ACTUAL DEBATE IN THE PUB WOULD CITY FANS TAKE RASHFORD OVER STERLING N MOST SAY YE CAUSE HE WOULD OF SCORED MORE,positive
IM AFRAID THAT WOULD NOT BE MY STARTING 11IN THE NEXT ROUND,negative
I NEVER ABUSED HIM AMP SAID MAYBE HIS INTERNATIONAL CAREER IS OVER NEVER ONCE MENTIONED HIS NATIONAL,neutral
I SEE ALL THE BUTT HURT REMAINERS ARE OUT IN FORCE TODAY,neutral
AUSTRALIAS 26 BN ANTIFRIGATE ORDER GOES TO BRITAINS BAE FANTASTIC CONTRACT WIN.,positive
I DONT KNOW WHATS WORSE THE ENGLAND PERFORMANCE OR IAN WRIGHTS SHIRTS  ROLL ON THE KNOCKOUT STAGES,negative
SEEN A FEW ROADS BLEEDING TODAY A FEW WEEKS AGO THEY WERE COVERED IN SNOW FROZEN. POTHOLES SURE TO FOLLOW.,positive
I TRULY LOVE GAZZA. TOTAL LEGEND OF MY LIFE TIME BUT IS LOOKING LIKE A MIDDLE AGE LESBIAN IN THIS PHOTO BEST WIS,positive
PEEK A BOO WE SEE YOU      AQUA LONDON,neutral
INDEED...JUST A SMALL SECONDMENT FOR A FEW MONTHS IT WAS BETWEEN APR AND AUG IN A FORMER LIFE AS THEY SAY,negative
I BELIEVE IT HAS IMPROVED .. A LITTLE .. BUT I KNOW WHAT YOU MEAN MORNIN WAS THE BEST UNTIL T,positive
URGH,neutral
YEP AND THEREFORE THE SIGNAGE NEEDS TO BE REMOVED,neutral
DOES IT NEED THE LIKE OF CHIEF BOTTLE WASHER ORGAN GRINDER AND TEA MAKER AMONGST OTHERS TO BE ADDED,neutral
SUMMERTIME AND THE LIVING IS EASY...,positive
THE MANDARIN ON CLIFTON ST BLOODY AWESOME CHINESE,positive
BEEN PREPPING FOR A COUPLE OF HOURS NOW...     THE GOLDEN BALL,positive
THO BOOK IT. GETS V BUSY,positive
HE NEEDS THE REST,neutral
THIS IS RIDICULOUS,negative
CLIVE TYDLESEY WHERES DAVID PLATT WHEN YOU NEED HIMLOREN DOES HE MEAN DAVID PLATT FROM CORONATION STREET,negative
NOT LOOKING FORWARD TO COLOMBIA WOULD RATHER HAVE GONE OUT AND WON THE GROUP.,neutral
YOURE WELCOME,positive
LOVED GLEN HODDLE AS A PLAYER BUT CHRIST HE DOESNT HALF TALK SHIT AS A CO COMMENTATOR,positive
NO ONE CARES ABOUT YOUR OPINION ON ANYTHING PIERS GO AND TAP SOMEONES PHONE,neutral
BUT SERIOUSLY IM FROM LONDON. IVE BEEN GATHERING UP THINGS TO DO HERE THERE ARE SO MANY COOL PLAC,positive
CANT ASK FOR ANYTHING MORE THAN GIVING IT THEIR BEST,positive
GOING WELL THIS  TRYING TO GET HOME AFTER 4 DAYS TRAVEL AROUND THE UK  ONE TRAIN CANCELLED  TWO CHANGED PLATFORM,neutral
WELL HE CERTAINLY DID JUST THAT   NOT,positive
DEMBELE,neutral
HUGE THANK YOU FOR CANCELLING THE TRAIN AT LATE NOTICE WITH A RESERVED SEAT FOR THIS JOKE OF A SERV,positive
SO IF IT MEANT LOSING A FINAL GAME WHEN YOUVE ALREADY QUALIFIED TO PUT ENGLAND OUT REGARDLESS YOU WOULDNT,negative
WE WANT SECOND ITS OBVIOUS  LOOK AT THE DRAW,neutral
CANT BELIEVE THIS WAS 2 YEARS AGO STILL GET PISSED OFF THAT ME AND MY DAUGHTER COULD OF BEEN KILLED BECAUSE SOMEON,negative
ITS AN HONOUR OF MINE TO NOW SAY IM PART OF ONE OF THE LARGEST BRANDS IN THE WORLD. HARD WORK PAYS OFF.,negative
NO MATE YOURE JUST A LITTLE BIT SHIT,negative
ITLL BE AMUSING WHEN BARNET FINISH 8TH NEXT SEASON.,positive
IF WEVE MADE 8 CHANGES THEN I THINK THATS SOUTHGATES FIRST MISTAKE OF THE TOURNAMENT. CONTINUITY ALL THE WAY. A,positive
BUT WHYYYYY,neutral
LOCAL GIVES OUT FREE HOT DOGS AT HALF TIME DURING ENGLAND MATCHES. IM SAT HERE WITH AN ONION AND MUSTARD SANDWICH,positive
I HAVE COMPLETED THE QUESTIONNAIRE.,neutral
INSPIRED BY YOUR AMAZING JOURNEY MATT MANY CONGRATULATIONS,positive
SO.... JUST BEFORE A NIGHT AT THE MUSICALS TONIGHT IM GUESTING WITH THE INCOMPARABLE TAYLOR MAC AT THE,positive
GOING TO FINAL WIZ DECIDED LAST MINUTE. UP TO LONDON TOMORROW FOR 3 NIGHTS. GOT A FEW GAM,negative
RISKY JAPAN,neutral
WELL A BIT STRANGE BUT GOOD NEWS FOR ENGLAND BOTH ARE SHITE,positive
I REALLY THINK WE WILL SCORE IN 1ST 15 MINS AND WIN 3 0......LETS SEE,positive
PERHAPS HE WATCHED GERMANY,neutral
WENT BACK TO CHAT TO PRETTY 1966 LADY BUT MAN WAS NOT HAPPY SURPRISE FOR ME BEAUSE SHE TOLD ME SHE WAS WITH HER DA,negative
SNEAKY GARETH 8 CHANGES HES A COOL DUDE RESTING PLAYERS AND GIVING OTHERS GAME TIME IS SMART.,positive
DROGBA PUNDIT EXTODINARE PICKS CROATIA TO WIN WORLD CUP WE PAY OUR TV LICIENCE TO HEAR THAT. NO CHANCE YOU DAFTY,positive
THANKS VM... ALSO GOING TO ENG V IND 3RD T20 IN BRISTOL AND ALL 11 DAYS OF CHELTENHAM FESTIVAL. MAKING HAY MATEY.,positive
WE CAN BEAT BRAZIL THAT IS OF COURSE IF THEY CAN BEAT MEXICO WHICH IS OPEN TO DEBATE.,neutral
NO NOR WOULD I.... BE INTERESTING GAME,positive
RASHFORD USELESS AND THEN THE CORNER FROM ARNOLD EVEN FREEKIN WORSE,negative
SETTLE FOR A LOSS NOT A FAN OF THAT BUT NOW WE ARE HERE.......,neutral
I WANNA HEAR SUSANNAH REID SWEAR AT PIERS MORGAN,neutral
GET RASHFORD OFF SELFISH TWAT,negative
DANNY ROSE  TERRIBLEFABIAN DELPH  TERRIBLESOUTHGATES DECISIONS TONIGHT MAY ACTUALLY FUCK US UP,positive
ICELAND,neutral
HE CAN COME UNDER OURS,neutral
WITHOUT A DOUBT,neutral
GUESS I ASKED FOR THAT,neutral
STOUTIEST STOUT EVER,neutral
DONT THINK ITS GONNA HAPPEN TONIGHT,neutral
NOT JUST MY REVIEW. IN FACT I THINK I MAY HAVE STOLEN IT FROM  BUT I ENDORSE IT,neutral
HA HA YOU CAN NEVER HAVE ENOUGH OF THOSE,neutral
THEY ARE HYBRIDS SAME AS MINE. I HAVE A MITSUBISHI PHEV. I S,neutral
THEY ARE HYBRIDS SAME AS MINE. I HAVE A MITSUBISHI PHEV. I SPENT 15 MINS SHOPPING AND BOTH THESE AUDIS HAVE BEEN TH,negative
IS BASED IN LONDON SO WILL BE THERE,neutral
JOSH NO MATTER HOW LONG YOUVE BEEN IN A RELATIONSHIP YOU DONT THINK RAH MEN ARE IDIOTS,negative
,neutral
HAPPY BIRTHDAY,positive
WASHED UP JUST LIKE THE GERMAN FOOTBALL TEAM THEN.,neutral
SHIT PERFORMANCE BUT IN HINDSIGHT MAYBE THE RIGHT PATH TO FOLLOW.,positive
READY TO BUILD A RAFT... AFTER A FEW PICS OF COURSE...,neutral
TRUE,positive
TOTALLY AGREE ITS ABOUT BUILDING THE WHOLE CLUB,positive
WHAT AN AMAZING YEAR WEVE HAD WITH THE 201718 EXECUTIVE OFFICER TEAM. WE WILL MISS YOU CARRIE AND MOLLIE,positive
SO  YOU HATE THE NATIONAL ANTHEM OR THE QUEEN,negative
WE CAME SECOND.,neutral
TWO FOXES  ON THE PITCH   COME ON  AMP   IS BEHIND YOU,negative
YOUVE HAD A BUSY OLD LAUREATION WEEK PAULINE WITH OUR J,positive
I WANT TO DO IT ALL AGAIN BUT THAT MEANS MORE STUDY . ILL NEED TO SLEEP ON THAT . HAVE,neutral
THINK  BEAT YOU TO THAT TODAY  GRAD CEREMONY  DEF SECOND MOST STYLISH THOUGH,positive
AHH THANKS  WHEN THE NURSE SAID YESTERDAY IT TAKES LONGER TO RECOVER WHEN YOURE OLDER  SHE WASNT LYING,positive
,neutral
PEOW PEOW PEOW  SHE LIKED IT REALLY,positive
EVERYONE COME SAY YOUR GOODBYES TO ME COS I AM WELL AND TRULY DEAD,negative
,neutral
FUCKED MY BANK BALANCE TODAY BTW AND WE HAVENT EVEN GONE OUT YET,negative
VIAVAN CAB RIDES AROUND LONDON ARE 2 TIL NEXT WEDNESDAY USE MY CODE AMY9Y6 ON VIAVAN TO SAVE,neutral
