@relation sentimientos
@attribute 'text' string
@attribute 'class' {positive, neutral, negative}
@data
ITS TAKING ME LONGER TO GET FROM GREENWICH TO LEWISHAM HOSPITAL THAN IT TAKES TO GET TO WHITSTABLE...... IM ON A,neutral
FREE MONDAY COME TO  TO SEE OUR  ACTORS SHOWCASE ABSOLUTELY THRILLED TO BE PERFORMING,positive
IM DOING A SKYDIVE FOR PROSTATE CANCER. PLEASE HELP ME RAISE SOME FUNDS FOR THIS CAUSE,neutral
WTF BETTER BE HAVING ME ON,neutral
OUT OUT     THE GIPSY HILL BREWING CO.,neutral
JOIN US FOR A BANGING  OR CATCH US FOR  DINE ALFRESCO AND GRAB A FANTASTIC FEED WHILST CATCHING THE,positive
I CANT BE THE ONLY ONE THAT SAW THIS MORNINGS PAPERS AND THOUGHT  LOL,positive
SPOT ON FROM,neutral
SIGH. THE NOT  LEASDEV.,neutral
IM A LAZY ENGINEER. YOUD BE SURPRISED HOW MUCH EFFORT I PUT IN TO BEING A LAZY ENGINEER.IN FACT IM SURPRISE,negative
THANK YOU   AT  YOU GAVE US SOME AMAZING TOOLS THAT I HOPE TO PUT IN PRODUCTION WITH,positive
ITS ANOTHER REASON WHY  AND  ARE THE BEST AT WHAT THEY DO. IM NOT SURPRISED  AND,positive
AT THE MOMENT MY WIFE  IS BEAUTIFULLY PLAYING LIFE ON MARS ON THE PIANO.ACCORDING TO MY 2YO SON THI,positive
HOW TO POP A NATIONS EXCITEMENT,neutral
APPLE BURIES THE HATCHET WITH SAMSUNG BUT COULD TAP LG DISPLAYS,neutral
LINKEDIN ADDS MICROSOFTPOWERED TRANSLATIONS AND QR CODES TO CONNECT MORE OF ITS USERS FASTER,positive
THESE GROUNDS COULD BE YOURS TO RELAX IN THIS WEEKEND LATE AVAILABILITY THIS WEEKEND 29TH30TH JUNE IN OUR CHARMIN,negative
VISITORS CAN ENJOY   AMP  OR A  AMP  ALL WHILE THEY CATCH SO,positive
LT ADDED IN,neutral
HI KATIE SOUNDS GOOD TO US.,positive
CAN I JUST GO ON HOLIBOBS ALREADY,neutral
SO IN THE SPACE OF 20 MINUTES ME AND SIOBHAN HAVE DECIDED WE ARE GOING IBIZA AND ITS ALL BOOKED,neutral
GOING OFF A GLASS ROOFED CAR IN THIS HEAT. THANKFUL FOR AIRCON.,neutral
THIS......,neutral
IF YOU KNOW ME AT A YOULL KNOW WHAT IM THINKING AS WELL AS WHY AND ABOUT WHOM.,neutral
SWEET,positive
FROM LAST NIGHT THE SUNSET FROM OUR APARTMENT. WEATHERS BEEN AMAZING AND OUR CHILDREN GENERALLY WELL BEHAVED I,positive
WHEN ITS TOO LATE.... AMP THE TREES ON MAIN STREET USA HAVE HANGING CORPSES OF AFRICAN AMERICANS AMP MEXI,negative
MOST OF THEM ARE NOT HOME GROWN LOCALS FROM MANCHESTER,positive
BECKHAM LONDON BUTT. DITCHED. OSHEA IRISH DRINKWATER......DANNY SIMPSON... WES BROWN.....ALL SOLD ON DON,neutral
MAN LIKE,neutral
I GOT JUST A VERY SLIGHT KNOCK AT THE BASE OF THE SPINE. THAT APART MINES IN THE BEST CONDITION IN MONTHS.,negative
THAT OF YOURS IS PRETTY UNACCEPTABLE THOUGH.,positive
LEE DIXON IS ITVS ANSWER TO MARK LAWRENSEN.,neutral
ENGLAND B TONIGHT INNIT,neutral
DEFINITELY ENGLAND B TONIGHT INNIT,neutral
FINISHED WITH 32 POINTS TONIGHT. NOT AS GOOD AS THE LAST TWO GAMEWEEKS 53 100 BUT MY SUBS WERENT TOO BAD ESPE,positive
HELP ME RAISE 500 TO HELP ME GET MY FIANC VISA . PLEASE  ON  AND RT. THANKS,positive
BEEN AWAY DEALING WITH SOME STUFF FROM EMOTIONAL AND PHYSICAL PAIN IM BACK HAPPY AND HEALTHY FROM THIS BROKEN UNI,positive
THANKS FOR SAVING MY ASS WHEN I WAS DOWN AND MESSED UP  APPRECIATE IT,positive
I MISS THE BEST THINGS WHEN IM ON HOLIDAY.,positive
DURHAM STUDENTS UPSET ABOUT HAVING TO GET UP AT A STANDARD WORKING TIME,neutral
ME TOO,neutral
MY OPTICIAN EARLIER ON TOLD ME THAT I DONT WEAR MY GLASSES MORE OFTEN NOW BECAUSE MY EYES ARE GETTING WEAKER RATH,positive
SHOOTING AT MARYLAND NEWSPAPER LIVE UPDATES,positive
TO ALL THE CHEATS OUT THERE  IS THE SHOW FOR YOU. AT LEAST YOUR EXCUSE WILL BE I WAS ONLY PLAYING THE,negative
HOW THE FUCK DO PEOPLE GET UNDER A TRAIN ON THE DISTRICT LINE,negative
CANT WAIT TO GET INTO POPPYS HOT TUB,positive
CURLY BABYHAIRS EVERYWHERE,neutral
MIGHTY CAHILL,positive
,neutral
NOPE YOU LOT ARE POOR DELUDED FOOLS LIVING IN CLOUD CUCKOO LAND YOU LOT NEED SECTIONED,negative
I USE TO READ HUFF POST AND NOW THEY HUFF PAINT AND WRITE ABSOLUTE BOLLOCKS,positive
THERES GONNA BE A  TV SERIES AND STEVEN SPIELBERG IS THE PRODUCER ITS A GOOD DAY TO BE A GAMER,positive
THATS FALLOUT YORKSHIRE,neutral
HALO REACH HAS A GUT PUNCH ENDING AND  WAS SPARTAN LOCKE IN THE RECENT HALO GAME,negative
DO WE REALLY THINK WE ARE GOING TO COLOMBIA BECAUSE I DONT. I WOULD RATHER FINISH TOP AND PLAY JAPEN. AND,positive
PROBLEM IS DO WE REALLY THINK WE ARE GOING TO BEAT COLOMBIA I DONT HAVE A LOT FAITH TO BE FAIR. AND PICKFORD LOOK,positive
PLAY HIS CARDS RIGHT THIS TIME NEXT YEAR HE COULD BE TAKING YOU,positive
LOVE ISLAND STARTING,positive
IM WATCHING RUGBY WOZZERITS THESE LADS YOU NEED TO WORRY ABOUT,neutral
HOW SHIT ARE LEEDS I FUCKING LOVE WATCHING THIS,positive
THE CUNTS COULDNT FILL A CONDOM BETWEEN EM SHIT FANS THEY ARE,negative
GREAT TO SEE ISNT IT,positive
NO WONDER GH WORRIES ABOUT THE NEW PROPOSAL THE FOOKER BE A CHAMPIONSHIP CHIEF EXCUTIVE SOON,positive
IVE SEEN MORE SPIRIT IN A CLAIRVOYANT ROOM,positive
AND POLISHED THE MARKS OUT OF THE FIREPLACE FOR YOU SWAZ YA DINGY,neutral
NO THEY WAS THEM STUPID DRAINPIPE JEANS N BOWLING SHOES YOU HAD ON IN NEWCASTLE,negative
JUST GOT THERE THEY WERE PISSY ABOUT MY HAND LUGGAGE BUT THANKFULLY JACK WAS WAY UNDER AND I SHOVED LO,neutral
WELL DONE LILLY,neutral
AW JACKS TIRED   PENDLEBURY,negative
WHY IS THIS QUESTION NEVER ASKED ABOUT THE RED DRAGON FLYING IN WALES OR THE SALTIRE FLYING IN SCOTLAND. PC BRIGAD,neutral
KEEPING COOL  WOLFIEGAMESYT201  MICROBLADING ARTIST CHESHIRE,positive
SO I SEE  HAS A NEW SHOW ON TV TOMORROW AND IT LOOKS WICKED .BUT I SEE ALL THE RACIST PPL SAYING HE SHO,positive
,neutral
STAY AWAY FROM HER YOU BITCH FOLLOWING YESTERDAYS  IM WATCHING,neutral
BYE HATERS IT WAS NICE MEETING YOU BTW NO OFFENCE TO THE CITIZENS OF OZ WHO SHE IS ACTUALLY SAYING BYE TO LOVE,positive
HI STIK MAN.. BACK IN THE HOOD.     SHOREDITCH,neutral
A NEW 2PLY MERINO WOOL CLOTH FROM OUR MOST LOCAL MILL  WHICH INCLUDES PLAINS AND PATTERNS NOT TO M,positive
ITS A    AND  4 WAY ON THE  WEB PLAYER,neutral
,neutral
,neutral
OK GREAT USE,positive
TRUE BUT YOU CANT ALWAYS EXPECT ENGAGEMENT ON ALL YOUR POSTS PEOPLE WILL STILL SEE IT,positive
WE CAN ALSO SEE WHAT IS BEING SAID WHICH CAN BE AN OPP TO DIVERSIFY A BRAND. I READ A POST A WHILE AGO,neutral
WELCOME STELLA,positive
YEAH THEY ARE PAID FOR AMP ARE QUITE PRICEY TOOWESTERN PR AGENCIES FACTOR THESE OTHER CO,negative
JOIN US HERE WEEKLY EVERY THURSDAYWE SHARE ON A DIVERSE RANGE OF  TOPICS,neutral
THERE IS ALSO   WHICH SEEMS LIKE THE IN THING THIS YEAR  WAS LAST,neutral
EXACTLY,positive
I LOVE THIS SITE BEEN GOING THERE FOR PICSTHANK YOU FOR TELLING ME NELI,positive
LOOKS QUITE SCARY TBH HOPE THEY HAVE FIREFIGHTERS ARRIVING AT THE SCENE BECAUSE THE FIRE LOOKS QUITE INTENSE.,negative
HERE WE GO WITH THE OVER ANALYSIS FROM THE ENGLAND COMMENTATORS...KAI ALL WHILE GIVING COLOMBIA FREE KNOWLEDGE ON,positive
WHY DO YOU HAVE TO BE SUCH A MASSIVE TWAT CAN YOU DO US ALL A FAVOUR AND JUST LEAVE OUR TELLY SCREENS,neutral
ARNOLD CANT CROSS A BALL,neutral
WHEN YOU GET HOME ON SIRS DAY THURSDAY,neutral
BLINDED TO THE DELIGHTS OF FURS DAY THURSDAY,neutral
GOOD EVENING  ..... WELCOME TO SIRS DAY,positive
WHEN YOU CANT SEE THE HAIR FOR THE WOOD ON FURS DAY THURSDAY,neutral
THANK GOODNESS WE DONT NEED TO WIN TONIGHT WHAT A CRAZY LAST 20 MINUTES ITS BEEN IN THIS GROUP DRAMA OVERLOAD,positive
JAPAN HAVE A LIFELINE NOW LORNA TO STAY IN THE CUP  XX,neutral
YES I AGREE LETS KEEP THAT WINNING ROUTINE GOING ALL THE WAY UNTIL WE LIFT THE TROPHY,positive
AND ITLL BE A TOTALLY DIFFERENT PAIR OF TEAMS IF THEY DO MEET AGAIN,neutral
ANY WORLD CUP STAR PERFORMERS THATLL BE ON THE RADAR FOR SOUTHEND  YOUVE MORE CHANCE SIGNING THEM THAN NEWCASTLE THESE DAYS,positive
AND  ALWAYS TOP MY ROAD TRIPS LIST,positive
REMEMBER THOSE THREATENING EMAILS WHERE SOMEONE HAD WRITTEN A REALLY BAD BLOG ABOUT YOU   QUITE FRIGHTENING.,negative
THIS IS BAD OF COURSE BUT THEY QUOTED ME NEARLY 200 FOR SPLASH BACK YESTERDAY AND HAVE STOPED GOING RADIATOR SHEL,negative
I KNOW......,neutral
THANKS BABES  IM MAKING A DECLARATION PUBLICLY TO MOVE AWAY FROM CLUBS SOS ON DAYS LIKE THIS I,positive
YOURE VERY KIND AND MY MOTHER WOULDNT AGREE BUT MY AUNTY MAR WOULD AS SHE SAYS ITS THE OTHER FOLKS P,positive
IM BEGINNING TO THINK YOU DONT LIKE THEM WHOS DEALING WITH TRANSPORT NOW. CANT THEY COOL,positive
MAY I ASK GENUINELY WHERE THIS IS FROM MY NIECE HAS HER GRADUATION  ON THE 9TH OF NEXT MONTH AND,positive
HER OLD TRICKS BY THE LOOKS,positive
FINGERS AND TOES,neutral
TAKE A FLANNEL TO THEM,neutral
IS IT A GLUTEN ALLERGY OR ARE YOU JUST A WEEK WILLED GUZZLER,neutral
I HOPE YOURE INSISTING ON A TEST WHEN SHE COMES BACK  NEVER WATCHED IT BUT YOU HEAR  THINGS,neutral
THATS AN ABSOLUTE DISGRACE  KICK OUT,positive
RATHER  THAN,neutral
LOOKING FORWARD TO WELCOMING EVERYONE TO OUR PARTY,neutral
74 MILES WAS A LITTLE FURTHER THAN I WANTED TO DO ESPECIALLY IN THIS WEATHER. BUT COMPLETED AND FINISHED AT THE BAS,negative
IDK WHAT TO SAY ABOUT THIS.. ITS LIKE MICHAEL DYING ALL OVER AGAIN,neutral
MY HEADER GTGT,neutral
SO ITS ENGLAND B VS BELGIUM B THEN...,neutral
IS IT DISHONEST  BAD PRACTICE TO BE REPORTING THE WEATHER WITHOUT MENTIONING THE FACTORS THAT COULD BE CONTRIBUTIN,negative
COME ON ENGLAND,neutral
WE WILL GET BATTERED IN THE NEXT ROUND,negative
TODAY IS  A YEAR AGO I GAVE UP TEACHING TO CONCENTRATE ON BLOGGING FULL TIME. I OFTEN GET AS,positive
UNFORTUNATELY  YOU HAVE PROVED IMPERVIOUS TO LOGIC REGARDING BREXIT. AND IVE YET TO HEAR YOU SHARE YOUR OW,negative
JOHN HUMPHRIES SOUNDS LESS LIKE A LABOUR BOY FROM SPLOTT THAN AN UNAPOLOGETIC TORY MAN FROM CYNCOED AS SOMEONE WHO,negative
NEXT UP ON OUR   THE NORTHFIELD CARNIVAL COME AND SEE US ON VICTORIA COMMON ON SATURDAY 7TH JULY,negative
THE SELLOUT CITY OF THE DEAD WALK RETURNS TO BIRMINGHAM IN AUGUST,negative
HAVE YOU CONSIDERED WATER CREMATION,neutral
IDIOTS.  LETS DOGS INTO ITS GROUNDS TOO. SO THERE WAS NO NEED TO LEAVE THE POOR THING IN THE CAR. SELFISH GITS,negative
DEFINITELY POSH,neutral
SUNDAY AFTERNOON IN LONDON IS ABIT OF ME THAT. RATHER THAT THAN MONDAY NIGHT LIKE.,neutral
THE QUESTION OF POVERTY SIDE EFFECTS OF DYSFUNCTION IN POLICY AMP GOVERNMENT SYSTEMS GATHERING PEOPLE FOR DEEP TRUT,neutral
HIDEOUT VIDEOS MAKING ME WANT TO CRY,neutral
I GET PAID TOMORROW AND I CANT EVEN SPEND IT BECAUSE IVE LOST MY BANK CARD,neutral
ACTUALLY HOW THE FUCK AM I MEANT TO GET TO WORK TOMORROW LOL,positive
WHAT THE FUCK,negative
1647 TEMP. 27.9C HUM. 40 DEWP. 13.5C BAR. 1019.4 HPA RAIN TODAY 0 MM WIND 7 1.1 MS,neutral
1948 TEMP. 26.8C HUM. 43 DEWP. 13.2C BAR. 1019.7 HPA RAIN TODAY 0 MM WIND 270 0.3 MS,neutral
2049 TEMP. 25.3C HUM. 41 DEWP. 11.3C BAR. 1019.9 HPA RAIN TODAY 0 MM WIND 14 1.1 MS,neutral
HOPE YOURE HAVING A FAB TIME GREGS HAD A MENTAL MOM,negative
LOVE GARYS TWEETS,positive
FORGET IT ..... TOTAL NOGO,neutral
I KNOW ... TOTALLY UNACCEPTABLE,neutral
HE LOOKS RATHER NICE ....,positive
THE ALARM IS SET FOR 3.45AM... WHO ON EARTH SETS TIMES TO FLY AT 6.45AM....,positive
ITS SIMPLY UNCIVILISED,neutral
UPSIDE IS WELL BE IN THE HOTEL BY MIDDAY ....,neutral
ILL BE IN BED HAVING A SIESTA BY THEN,negative
DID SHE HAVE A LOVELY BIRTHDAY,positive
4 SUITS 6 PAIRS OF SHOES  8 T SHIRTS 4 FORMAL SHIRTS  6 PAIRS OF SHORTS 4 SETS OF BEACH SHOES ... TIES CUFF L,neutral
OVER ORDER .....THESE GUYS ARE SIMPLY FABULOUS,positive
DONT YOU START .... 2 PACKED TOILET BAGS .... CAMERA KIT  A DILDO AND CARTON OF FAGS,negative
JUST ABOUT .... HORRIFIC,negative
OH LOVE XXX DONT FRET,positive
GUARANTEED LOVE,positive
YOURE WORTH A FOLLOW,positive
TAKE PANTIES LOVE,positive
WAS FUCK OFF SMASHING,negative
HOT DOGS,positive
WELL  STAYS WITH ME FOR PENIS RELATED ISSUES,neutral
GO FOR IT ...,neutral
JUST POP IT UNDER MY PRIVATE PICS,neutral
ITS LATE FOR YOU POPPET,negative
IN MY PALM,neutral
NO DARLING I HAVENT ..,neutral
QUITE PARTIAL TO A THICK MOUSTACHE HAIRY CHEST AND A WEENY WEENER....,negative
YOU KNOW ME SO WELL ....,neutral
THAT IS SHOCKING YOU NEED TO EDUCATE HER,negative
IM DEFINITELY TAKING THE PISS OUT OF HER FOR THIS TOMORROW,neutral
YOUR AN AMAZING INTERVIEWER AND REALLY PATIENT.,positive
WARLOCK III WAS A SLOG HEM,neutral
YES IT IS THATS THE HIGH P,positive
AMP DOLPH DID LOOK GOOD IM S,positive
WHAT WAS YOUR OPINION ON WARLOCK III,neutral
M,neutral
THE FIRST AMP SECOND ARE THE S,positive
THATS THE WAY YOU FEEL WHEN YOURE BEATEN INSIDE. YOU DONT FEEL ANGRY AT THOSE WHOVE BEATEN YOU. YOU JUST FEEL,negative
HOPE  GOES WELL GUYS HAVE A KICKASS TIME,neutral
TV SERIES HITS AIRWAVES  SEPTEMBER AMP THE 10EPISODE FIRST SEASON IS ALLEGEDLY SOAKED IN GRIMY NEON CHAOS,positive
YEA HE WAS AMAZING.,positive
WOULD YOU SAY THE SECOND FILM IS BETTER MADE OR,positive
AUSTERITY ONLY FOR THE WORKING AMP MIDDLE CLASSES,neutral
WHAT A FABULOUS FEW DAYS WEVE HAD IN THE   WITH  AND  TODAY O,positive
NOT NORMAL HOW EXCITED I AM FOR DRAKES NEW ALBUM STILL SNEEPED HE HIDIN A CHILD BUT HE GOT ME BACK WITH AN A SIDE AMP A B SIDE.,positive
POOR DEFENCE.... AGAIN,negative
WHY DOES NO ENGLAND PLAYER RUN TO THE BALL,neutral
SO NERVOUS ABOUT PROM TOMORROW..ALL THE GIRLS ARE GONNA LOOK STUNNING AND THEN THERES JUST GONNA BE ME,positive
OFFER ENDS ON SUNDAY EVENING. LINK IN BIO  SWINTON LANCASHIRE,neutral
JUST SHOWN ON REPLAY IN SLOW MOTION,negative
NOT WITH THE WEATHER AS ITS BEEN BUT THEYRE DEFINITELY HOLDING ONTO THE WATER WERE ADDING EVERY DAY,neutral
THEYRE NOT MINE THEYRE A RECREATION OF SIR TERRY PRATCHETTS WRITING STU,neutral
WONDERFUL ENCOURAGEMENT FROM HIS CLASS MATE. WELL DONE SAM.,positive
THESE PEOPLE ARE SICKENING,negative
YEP THATS IT TOTALLY UNAWARE OF THEIR OWN SELFISH STUPIDITY,negative
BENEFIT CHEATSDID THE ROYAL FAMILY PICK A GOOD DAY TO BURY BAD NEWS ABOUT ITS FINANCES  DAVID MCCLURE,positive
THE PLASTIC PACKAGING OF THE ENGLAND PRODUCT IS STARTING TO MELT AGAINST BELGIUM WHO CANT BE ARSED BUT ARE STIL PLA,neutral
THE PLASTIC WRAPPPING IS STARTING TO MELT ON THE OVERHYPED ENGLAND PRODUCT.,neutral
WE NEVER LEARNMEDIA HYPE .SINGINGLAND OF DOPE AND GLORY. THE PLASTIC PACKAGING OF THE ENGLAND PRO,neutral
FUNNY HOW 3 YEARS LATER THE ESTABLISHMENT TOOK US TO WAR,positive
OUR JULIE MARSH AND FRAN ROTHWELL ARE LOOKING FORWARD TO   TOMORROW IN,neutral
WHAT A LOVELY IDEA WERE SURE THE CAFE WOULD LOVE TO HELP DROP THEM AN EMAIL AT BIRMINGHAM,positive
THIS VIDEO IS OUT OF THIS WORLD.  XXXTENTACION  SAD OFFICIAL MUSIC VIDEO  VIA,negative
SERIOUSLY IN LOVE WITH THE COLOURS OF NUTELLA SALTED CARAMEL AND WHITE CHOCOLATE   NASTASIJASTOSIC,positive
WHAT A LOAD OF SHITE.,neutral
STAAAAAAARMAN ON THE LEFT HAND SIDE,neutral
QUITE POSSIBLY HAD THE WORST PIZZA EVER JUST DELIVERED  FROM YOU..... BBQ CHEESEBURGER,negative
BAND A   ASSISTANT DIRECTOR UK RESILIENCE TRAINING DOCTRINE AND STANDARDS REF 2716,neutral
SIR ALEX FERGUSON MOULDED JESSES CAREER LIKE SO MANY BEFORE HIM THAT VOICE AMP GUIDANCE HE WIL,positive
ELEVATOR AWARDS  GREAT EVENING  IN THE ROOM WITH,positive
OK TONIGHT WAS A DISAPPOINTMENT BUT WE MOVE ON AMP FOCUS ON COLUMBIA,negative
EVEN WORSE MISSING LG AT FINSBURY PARK WITH TWISTED WHEEL AS SUPPORT,negative
YES TBH VAR HAS COME GOOD,positive
MUST HAVE GOT YOUR SYSTEMS BACK UP AMP RUNNING STRAIGHT AWAY,positive
OR ROLLING BRAZILIANS,neutral
NEITHER SHOULD POSE A PROBLEM,neutral
NICE ONE KEV,positive
WHENEVER HE WAS INVITED TO SPEAK AT  THE SIGHS WERE AUDIBLE,neutral
...AND THE OTHER HALF,negative
BUDEWEATHER24 TEMP WINDRAIN 0.0MM UV3CLOUDBASE8106FTFORCASTUNSETTLED PRECIPITATION LATER,neutral
BUDEWEATHER29 TEMP WINDRAIN 0.0MM UV1CLOUDBASE8505FTFORCASTOCCASIONAL PRECIPITATION WORSENING,neutral
BUDEWEATHER34 TEMP WINDRAIN 0.0MM UV0CLOUDBASE6655FTFORCASTOCCASIONAL PRECIPITATION WORSENING,neutral
BUDEWEATHER44 TEMP WINDRAIN 0.0MM UV0CLOUDBASE5117FTFORCASTFINE WEATHER,neutral
SOME CUNT BAN  OFF ALL SOCIAL MEDIA,positive
SAT 18 PRESTON NORTH END V STOKE CITY 5.30PMSKY,neutral
SHES LOVING THOSE HENNA BROWS,positive
SO TRUE,positive
CONGRATULATIONS,neutral
TRENTARNOLD ON FREE KICKS FOR REEL WTF GET RASHFORD ON THEM SOUTHGATE NEEDS TO SORT HIS HEAD OUT ENGLAND VS BE,negative
CAN YOU DESCRIBE LONDON WITH EMOJIS    WESTMINSTER PIER,neutral
FOR THE ANTISEMITES EVERYTHING HAS ZIONIST JEWISH CONNOTATIONS.,neutral
LEGALISING ABORTION HAS LED TO ABORTION ON DEMAND. ONE OF THE GREATEST EVILS OF OUR TIME. DENYING T,positive
SO CHILDREN MUST PAY WITH THEIR LIVES FOR THE SINS OF THEIR FATHERS WHEN DID THE,neutral
I TRUST NOONE  WOMAN OR MAN WHO BELIEVES THE RIGHT TO LIFE CAN BE DISPENSED OF AT WILL.,positive
THE CULT CALLING OTHERS A CULT  OH THE IRONY,neutral
WHERE DO YOU FIND THESE NUTTERS,neutral
IF YOU CAN NOT DISTINGUISH BETWEEN SPERM AND UNFERTILISED EGGS,neutral
THE RIGHT TO LIFE IS THE MOST FUNDAMENTAL OF,positive
BRING ON COLOMBIA.,neutral
KNOCKOUT FOOTBALL IS WHERE ALL THE PEOPLE LIVING IN ENGLAND GETTING FREE HEALTH CARE AND EDUCATION WILL BE SUPPORT,positive
GRAPES ARE SOUR MAN .,negative
WHAT A WAY TO EXPLAIN HIS MANHOOD.,neutral
HATS OFF .,neutral
,neutral
PEOPLE ARE SO DOCILE RIGHT NOW. IT IS ALMOST AS IF GOOD GOVERNMENT MEANS WHEN THE POLITICI,positive
ACCORDIN TO YOUR DEFINATION JIYA WILL GO THROUGH THESE SHOUTSYOU ARE FIRED ..,neutral
I GUESS SLIGHTLY HARD AMP HARSH IT IS.,negative
EVERY BODY WAS IS ONE OV US EVEN THOSE LAYING REST IN PEACE.BUT FOR IK YU CAN SAY HIS NARRATIVE IN DIFFERENT .,neutral
THERE IS A GENERIC STATEMENT ON THE BAUS LEAFLETS  ANAESTHETIC OR CARDIOVASCULAR PROBLEMS POSSIBLY REQUIRING INTE,neutral
THE ONLY WAY TO LOSE MOMENTUM IS IF THE 11 WHO YOUD PLAY REGULAR LOSE A GAME TONIGHT WAS LIKE A B TEAM FRIENDLY G,negative
ANYONE OUT THERE WANT TO GET INVOLVED NOWS THE TIME,neutral
I WONT BELIEVE THAT TILL I SEE HIM SAT IN THE STAND ON A MATCHDAY,neutral
IN THE LAB,neutral
IN THE LAB,neutral
TRUMPS CLEAN COAL WILL SAVE THE PLANET.,positive
TODAYS ICEBREAKER FOR THE RESILIENCE WORKSHOP FOR  COMMUNITY MENTAL HEALTH TEAM AWAY DAY,negative
IT WAS MY PLEASURE JILL. MAKE SURE YOU PULL ME INTO THE PLANNING SESSION SO THAT WE CAN MOVE FORWARDS WITH THE AGRE,positive
IM AT  MARRIOTT HOTEL AMP COUNTRY CLUB IN NORWICH GBNFK,neutral
IM AT  MARRIOTT HOTEL AMP COUNTRY CLUB IN NORWICH GBNFK,neutral
MORE THAN GERMANY,positive
AMAZING EFFORTS ALL I EVEN WITNESSED THE CHILDRENS WEAR BUYE,positive
RODENTS AND VESSELS IN DISTRESS COMES TO MIND,neutral
GREAT PACKAGE FOR  FROM  REGARDING MEXICOS ELECTIONS WHERE CANDIDATES ARE AS MUCH AT THE,positive
THESE ARE BRILLIANT. MY FAVOURITE IS THE TOPLEFT ITS HARD TO MAKE A SUBJECT STAND OUT AGAINST A M,positive
ENGLAND NEED TO FINISH SECOND... EASIEST ROUTE THROUGH TO THE SEMIS,neutral
WISH ID THOUGHT ABOUT MY MASTERS AS MUCH AS I THINK ABOUT TINA MALONE NOW,positive
CAN STILL GET A DISTINCTION BUT PROBS GETTING A MERIT BUT WHATEVS THATS A 21,neutral
STUNNING QUALITY AMP FLAVOUR IN NEW CROP CARROTS,positive
EAVESDROPPING ON RANDOM STRANGERS SAT AROUND MY TABLE ON THE TRAIN. ITS AMAZING HOW MANY PEOPLE JUST WANT TO TALK,positive
PAINFULLY FORCED TO LISTEN TO. TURNS OUT ALL THREE OF THEM ARE IN MARKETING.,negative
SHOULD GET HIM A BIG SUMMER MOVE TO UTD.....OHHANG ON,neutral
TAA HAS BEEN SHOCKING WITH HIS DELIVERIES SINCE THE FIRST FEW MINUTES. HAD SO MANY CHANCES TO PUT DECENT BALLS IN B,negative
FOR FOOT WORSHIP D,neutral
SCUMBAGS HAVE BEEN ROAMING ABOUT AGAIN  KEEP AN EYE OUT FOR THIS ONE EVERYONE PLEASE.,neutral
THE EXTRA ARMS FOLDED TWAT AT THE END IS LEGENDARY,positive
TV GOLD IF YOU REMEMBER NOTHING ELSE FROM THIS WORLD CUP.........,neutral
FLORIDA ON MONDAY,neutral
YOU WILL DO GREAT,positive
FUCK OFF.,negative
AND ALSO A HEATER FOR THE DAYS WHEN THE CARRIAGE IS COLDER THAN NARNIA,neutral
SUPER SLIMMER WHO LOST THREE STONE RELAUNCHES HEYBRIDGE SLIMMING GROUP,positive
R0B0PHAS1A,neutral
WILDFIRE WILDFIRES MANCHESTER THESE ARE PRETTY HOT WILDFIRES  MR SOLO OFFICIAL VIDEO  VIA,positive
NOT SURE WHAT TO MAKE OF THIS GAME TBH  ITS ALL BEEN ABIT SURREAL,negative
MATE I PLAYED EVERY WEEKEND SATURDAY AND SUNDAY. NEED A REST MY ARSE.,neutral
OH MARCUS,neutral
HOW ABOUT CONCENTRATE ON BEATING COLOMBIA BEFORE YOU START THINKING ABOUT A QUARTER FINAL YOU ARROGANT BASTARD TYDSLEY TALKING SHIT.,negative
FOR A GOOD REASON I HOPE....XX,positive
OMG...I AM SOOOOO PROUD OF YOU AND SOOOO HAPPY FOR YOU..WELL DONE,positive
ENJOY LIFE IS TOO SHORT..THIS WEEK I HAVE ENJOYED STRAWBERRIES WITH CUSTARD ON 2 EVENINGS. THAT WAS DINNER FOR ME..,positive
WHAT IS YOUR NEW JOB AM I THINKING SOMETHING WITH TUI X,positive
WOW AWESOME. I TRULY AM DELIGHTED FOR YOU. YOU REALLY DESERVE THIS AND I PRAY AND HOPE AFTER ALL YOU H,positive
FINAL REHEARSALS ARE TAKING PLACE FOR TONIGHTS BURY COLLEGE SUMMER SCHOOL PERFORMANCEHAVE A SNEAK PEAK HERE,neutral
BURY COLLEGE SUMMER SCHOOL  STUDENTS WILL BE SHOWING OFF WHAT THEY HAVE BEEN PRACTICING TONIGHTCH,neutral
FINAL REHEARSALS ARE TAKING PLACE FOR TONIGHTS BURY COLLEGE SUMMER SCHOOL PERFORMANCEHAVE A SNEAK PEAK HERE,neutral
THAT WASNT ONLY THE OLD BILL IN TH,positive
AND THATS THE TRUTH OF IT I ALWAYS KNEW IT WAS ABOUT TAX AND BANKING NOT IMMIGRATION AND THE NHS T,neutral
NOR DO I BUT HE NEEDED THE MINUTES I THINK BELGIUM MIGHT BANG IN AN OWN GOAL IN THE LAST MINUTE TO,positive
OI WELBECK READ THE SCRIPT,neutral
GREENE KING HAVE BEEN GIVING AWAY FREE BEER IN BURY ST EDMUNDS,positive
HE GIVE THE RESERVES A RUN OUT AND AVOIDED BRAZIL IN THE QF IF WE BEAT COLOMBIA WITHOUT THEIR MAIN MAN JOB DONE,positive
